日期,代码,指数名称,eps预期上调,eps预期上调_季线,eps预期上调_年线,pb偏度,pb偏度_季线,pb偏度_年线,pb峰度,pb峰度_季线,pb峰度_年线,上涨下跌ATR差,上涨下跌ATR差_季线,上涨下跌ATR差_年线,上涨下跌量差,上涨下跌量差_季线,上涨下跌量差_年线,下行协偏度,下行协偏度_季线,下行协偏度_年线,主线一致程度,主线一致程度_季线,主线一致程度_年线,历史估值,历史估值_季线,历史估值_年线,季价格扩散系数,季价格扩散系数_季线,季价格扩散系数_年线,季换手扩散系数,季换手扩散系数_季线,季换手扩散系数_年线,小市值换手因子,小市值换手因子_季线,小市值换手因子_年线,年价格扩散系数,年价格扩散系数_季线,年价格扩散系数_年线,年换手扩散系数,年换手扩散系数_季线,年换手扩散系数_年线,情绪熵,情绪熵_季线,情绪熵_年线,技术得分,指数筹码盈利,指数筹码盈利_季线,指数筹码盈利_年线,收盘价,放量因子,放量因子_季线,放量因子_年线,月价格扩散系数,月价格扩散系数_季线,月价格扩散系数_年线,月换手扩散系数,月换手扩散系数_季线,月换手扩散系数_年线,机构主动净买入,机构主动净买入_季线,机构主动净买入_年线,真实波动率,真实波动率_季线,真实波动率_年线,筹码乖离率,筹码乖离率_季线,筹码乖离率_年线,筹码分散程度,筹码分散程度_季线,筹码分散程度_年线,筹码峰支撑,筹码峰支撑_季线,筹码峰支撑_年线,筹码盈利中枢,筹码盈利中枢_季线,筹码盈利中枢_年线,融资余额因子,融资余额因子_季线,融资余额因子_年线,融资成交占比,融资成交占比_季线,融资成交占比_年线,资金分歧度因子,资金分歧度因子_季线,资金分歧度因子_年线,资金流因子,资金流因子_季线,资金流因子_年线,远期估值,远期估值_季线,远期估值_年线,阻力筹码中枢,阻力筹码中枢_季线,阻力筹码中枢_年线,预期差,预期差_季线,预期差_年线
2024-07-03,000985.CSI,中证全指,1.4511159876263242,1.7466630816228648,1.9965635308854472,-1.0104295005713837,-0.6674721812961888,-1.076567987287801,-1.1654480774063645,-1.1513294617179168,-1.3189844797608683,1.1016542649047165,-0.6786645214415759,-1.0080608450088895,0.242633463232384,0.04696817600347869,0.8358969453830438,1.2789656693737819,0.6858704019434746,-0.7624917709678916,0.8783539319970933,0.7453509158875936,0.2549450659457216,0.3661850743907782,-0.8524566801402318,-2.2184382806086034,-0.37768623148900465,-1.0258587813559843,-0.9135583868485726,-0.7962028888889605,-0.9258078411977587,-1.2896618500015924,-0.46546739612862653,-1.4013315313872279,-0.6709984968229863,-1.1999025055719756,-1.4517793693494365,-1.4698199628786883,-0.9160239702711088,-1.385362528028987,-0.24278039937555237,-0.5660622668775737,-0.9457816115285756,0.22296545746465624,0.0056365655613034174,-0.8200061344148182,-1.1834333108491668,-1.4010449680600683,4032.8559,0.72560016004717,0.381080259559491,0.5009334584767179,1.0739182051059273,-0.5874355050590238,-1.0437091845263078,-0.6436252642331093,-0.6118492189565481,-0.5817778866634317,-1.3681171600815007,-1.1447810540047263,-0.8588020768418085,1.516168561073579,-0.6711009949564329,-0.02109425227840271,-0.2717468406428864,-1.2052944696313506,-0.7349312699634575,-1.051328707042515,-1.2481583387153252,-0.9500082106100528,-0.8428048977583847,0.06006234468408558,0.2055930697970768,0.7068141776012375,-0.48224233147297946,-1.0463626138180238,0.40922739648258305,1.91241234689579,2.412503900654987,-1.4894390636966226,-1.7282319131566712,-0.13627019667359536,-1.361615202201968,-0.22760603057308956,-0.37912773501458885,-1.256491710707305,-1.2417639133407583,-0.5832280692323696,1.4442206081171804,-0.20512368786920931,-1.9380689533934063,0.2516979490994493,-0.1110121477441181,0.05490044915272971,-0.6972443189637101,0.4017144325406686,-0.2573761289822893
2024-07-02,000985.CSI,中证全指,1.5304783096064616,1.7736244468512292,1.9587385293785762,-0.7782957776034973,-0.49527932022267845,-1.0190764607877387,-1.025692082993174,-1.0306219703041641,-1.2550281736371334,1.3824175539315842,-0.5724810009294453,-1.070014608756757,0.18515574663040207,0.08286847986040824,0.8587885439105813,1.0169881611739808,0.642711184642862,-0.7805676548562794,1.2991774991316425,0.8870842717411881,0.24178354208585903,-0.014298862883809618,-1.0089899878390283,-2.26485302448162,-0.4538183292956892,-1.0520538242545112,-0.8888331064732324,-0.6094149792597835,-0.8266821229013636,-1.2613979955564028,-0.19845368455705925,-1.4243841897820217,-0.6544999783803087,-1.14681737301958,-1.4412947736673953,-1.4589225962406114,-0.7936797659164097,-1.2682239910762658,-0.20075181697954564,-0.42160272394626597,-0.8347052154742645,0.1437627999037137,-0.2797605636054697,-0.790064968277156,-1.1790524170775245,-1.405030564702296,4055.6677,0.5592579168121482,0.32759526928442806,0.5124366060975509,0.7023470933658461,-0.6840364880676284,-1.0665613370137261,-0.35595725429958114,-0.4208381873313182,-0.5577719773088785,-1.611070975452631,-1.1465072882966059,-0.8226537730279578,1.5239511232779415,-0.7064852111715076,-0.03302804678522521,-0.4297211662361547,-1.2884239806412823,-0.7230910640357205,-1.1133630778860644,-1.2843807764514683,-0.9512205548720051,-0.7011054193111977,0.15374389982284536,0.2062863531457183,0.5056285854379512,-0.5540963957707528,-1.0525601602672303,0.42163289217415484,1.993810674412642,2.4380908733592874,-1.782360673844371,-1.8573155747372874,-0.06794109636947007,-1.5461538123171095,-0.13094399849975843,-0.30013456282622775,-1.3570624790182249,-1.194815316035815,-0.525195371336459,1.0198449246997139,-0.4657884963623591,-2.01527192583089,0.2960963944416467,-0.01853522597053147,0.09662556832125609,-0.6394198849779861,0.45749964249026487,-0.22979568005770484
2024-07-01,000985.CSI,中证全指,1.5721584953048864,1.7744303588470418,1.9079378095296087,-0.9131732343425105,-0.6294095748326125,-0.9650083813499148,-1.3089449355217528,-1.1883309850361878,-1.198566696562171,1.200171608175567,-0.6373796265446949,-1.1442729045587434,-0.2584835249045372,-0.006962550329596015,0.8669078200716833,0.8173812491993775,0.6062386152930711,-0.7939184291536496,1.3314701715344484,0.6624043540671615,0.0120403280508155,-0.42708944225295853,-1.2243334233796248,-2.314445913395248,-0.774133222625212,-1.1539681742974501,-0.8674406551415665,-0.5962817361054524,-0.8295216042521046,-1.2502480472238058,-0.29557063375508524,-1.4852433238671283,-0.6489887703489112,-1.2852902886207325,-1.5442432093132648,-1.4483047403085583,-0.8501727679150393,-1.312919898006195,-0.17769760142433758,-0.2891570477133679,-0.7463662481788107,0.13242866130916825,-0.2210735783298948,-0.905480279044738,-1.248326103185105,-1.4136119568304903,4070.4368,0.2919548448861534,0.21063482628631597,0.5169939971241977,-0.03139078118113167,-0.856453244439692,-1.0956560177751307,-0.1998525161341593,-0.34992870543968396,-0.5343225477002185,-1.3252251695050439,-1.0425549218453685,-0.7554031345010636,1.5200010793342984,-0.7427034053698736,-0.04492103558751853,-0.607025375861109,-1.4532959697534884,-0.7062108705079486,-1.0801216037930894,-1.292927604149622,-0.9445346137823727,-0.19716818110013887,0.4886995993360084,0.22910731956938746,0.10959730238000973,-0.7008863546073422,-1.0727181270615702,0.2959726864105363,2.0932454407616525,2.4637936898031016,-2.0446940599321777,-1.9692574871621629,-0.012212274102214475,-1.5885494970739438,-0.005954600756674141,-0.2588951239240329,-1.430741664275451,-1.113848599098688,-0.4725563636381476,0.3799150479684888,-0.7593318345190959,-2.0908861744181064,0.14338819385846616,-0.09921673482433441,0.14010951643316374,-0.73767825093582,0.4786548863365238,-0.19485500205342535
2024-06-28,000985.CSI,中证全指,1.589565444064667,1.7539749481039868,1.8460261453803521,-0.981128544874468,-0.7313535324163492,-0.9295645379210506,-1.4831119443345955,-1.2781246663625432,-1.159968688084891,1.0008566605512494,-0.7016290602167008,-1.219438162732812,-0.4497663189174125,-0.011224850501501578,0.8787928501944672,0.6946984494681032,0.6068526991102225,-0.8075692553677849,1.1681026631042877,0.3848965090673615,-0.1706499252770514,-0.7092033113652287,-1.385120604772991,-2.378877890320723,-1.104086323662445,-1.2645242111646864,-0.860298667809216,-0.39994512648708236,-0.7443199092788978,-1.244254270066571,-0.436881848522251,-1.550439874725486,-0.6354457155640689,-1.5218622226125809,-1.6916263739346582,-1.4450107374113974,-0.6505848507619619,-1.1184963078634391,-0.16267879757635645,-0.011700502894413878,-0.5290280767950688,0.11056553897506476,-0.345127994571995,-1.1420727179445263,-1.3696415459734066,-1.3955964800712508,4039.9675,0.04359904625303381,0.09491779416599254,0.5186173165106087,-0.5618719941401502,-0.9809542050780047,-1.125127665389131,0.2395060537386383,-0.03610705885293569,-0.5319150113717381,-1.0782876630412395,-0.9655925704768638,-0.6654972602069877,1.2114242313590033,-0.8221650001389138,-0.05186967260014617,-0.8620086915385492,-1.5211429833667327,-0.6625419765636272,-1.155579039590879,-1.3334162307037585,-0.9491506604732627,0.30157358475627744,0.8183232757932148,0.2808552909903661,-0.18121180304734003,-0.8362481544665082,-1.1173727653707306,0.18552302117909863,2.1745814211287082,2.4851758854909507,-1.8701437315588432,-1.8420670397432315,0.04514621904253269,-1.5989611797530352,0.14937536170736299,-0.20135293574395868,-1.582833886885684,-1.0493358880324053,-0.4152832521483525,0.009436712127311814,-0.9157418274192203,-2.1642336429022984,-0.30133322506964094,-0.4312294250078733,0.10150810848652284,-0.8827013547160275,0.49047793940619877,-0.17097701487225742
2024-06-27,000985.CSI,中证全指,1.6374663594750476,1.7451400133039414,1.7867427107502944,-0.726850168303813,-0.6183139558719176,-0.901564871275573,-1.2243339800641904,-1.1495523351143024,-1.1180944737562375,0.5756338196214019,-0.8501075064170323,-1.2723339952163217,-0.3133613668249157,0.06954025828434003,0.868918871766861,0.5943055516197915,0.5962223971852683,-0.817746528445479,0.6515623040042775,-0.16859840130540066,-0.428837449906835,-0.9143721455334459,-1.5010770558423658,-2.440253467649319,-1.1719053361046865,-1.2825785259720544,-0.8364684161418204,-0.5594619893876983,-0.834682695398888,-1.225649484771513,-0.7521280619251005,-1.6393727969674026,-0.6150753408317168,-1.5310022241243284,-1.6879530131845968,-1.4396369828771707,-0.8727620514243214,-1.3140596927709596,-0.12266906063299182,-0.1210720021807985,-0.662251396795346,0.152787120344953,0.23853487664565148,-1.2048242379059066,-1.4100623903126261,-1.3540346348304966,4024.8782,-0.17773886300218988,-0.04599448419757012,0.5180776832549131,-0.6576797257954655,-1.002453624974811,-1.1391410717500208,0.16146077168604617,-0.15731637446311159,-0.5222964166822281,-0.8851446867540986,-0.9062361308398721,-0.5878539063339159,0.8345695020234265,-0.9082101850220029,-0.06482938166970129,-0.9564439251314092,-1.5047841756593057,-0.5982881170817068,-1.335586847585851,-1.403266959665693,-0.9243182882418036,0.44533512824678884,0.8917940061527279,0.32298357056347826,-0.32911961805456935,-0.9066277165200334,-1.0988060930693218,0.7220706006155533,2.355746963818355,2.4296866293601544,-1.4103344982145924,-1.5244151745667032,0.10779465521989581,-0.9038127507130905,0.3967041760138407,-0.1368788103705175,-1.525959439694582,-0.8819361522907994,-0.34640091819183233,-0.33153043729526466,-1.0658134909161285,-2.234618435732073,-0.5725229176831129,-0.5968950740113539,0.054808736617512684,-0.7918602277072383,0.5547902437308536,-0.15855460152275974
2024-06-26,000985.CSI,中证全指,1.6769569611387412,1.742213139831863,1.707934201257261,-0.305060287931464,-0.3968520995942477,-0.8606359036118898,-0.7931665880357771,-0.9325655258779617,-1.0677178540379995,0.036167184658996515,-1.1191329785401911,-1.3476958534333656,-0.015354646343220757,0.19620532345589078,0.8686124015629303,0.47173858435241417,0.585700403226874,-0.8288670955287554,0.5068001461262334,-0.3339302911208635,-0.5795339232944836,-1.0767654356033058,-1.5890726073078698,-2.440610536538421,-1.1487753417572266,-1.2712940469682557,-0.8049068145319965,-0.37917905103706717,-0.7428367094759433,-1.192260691783312,-0.9534900246281681,-1.7055132225212366,-0.5849538041687468,-1.4517745104284598,-1.6376436658252218,-1.430376117894934,-0.6777390174353619,-1.1068724877130027,-0.0509022318807346,-0.05864856409401473,-0.6332033321817045,0.20051944939178531,-0.00992480543361067,-1.2173734050236955,-1.4434716336124687,-1.3038251930845028,4081.9365,-0.1237419051491089,-0.07191187428785188,0.5045580483809532,-0.5833688421636443,-0.9980251722157629,-1.138243438582639,0.42581128832741344,0.010132594695104774,-0.49317809228916065,-0.5661836952465283,-0.8380245983200582,-0.5464704265699403,0.38821879165017636,-1.002766545657346,-0.07136221030360736,-1.038417374659859,-1.3835743349635483,-0.534669365439853,-1.4466218941295135,-1.4493802659142117,-0.887269540192155,0.33395580486368803,0.7859811924552944,0.33232225174424707,-0.5448305378557158,-1.0205043842973827,-1.1196223409624522,0.7994035106510731,2.463158999843319,2.3276927378971077,-0.8567024912889626,-1.1640311449387162,0.1875486850421824,-0.5570865294012834,0.5893373676590128,-0.0666966674140155,-1.5283973369656012,-0.7455242781527059,-0.27851212736783937,-0.6790453118776947,-1.2214824111380684,-2.2613928497441784,-0.6258198604793316,-0.5630078161951847,0.07075405386001113,-0.6800362303735505,0.6231769571645343,-0.1518011965905659
2024-06-25,000985.CSI,中证全指,1.6498488104643843,1.7065923309527888,1.6246028742531524,0.04737997780835662,-0.22949439520023457,-0.8472971676348435,-0.39074682022550744,-0.7562123985785295,-1.0434484637469112,-0.5259775850385475,-1.366765288888327,-1.4427666908085022,0.17973141108765617,0.28984837451487533,0.8789852500850077,0.564728306656934,0.5865003449972287,-0.8271855745812836,0.2807609497738559,-0.48443230544134813,-0.6561979221643144,-1.1224953650512859,-1.5942697793697014,-2.439799577078502,-1.118556553058768,-1.2315819896254825,-0.7879910659518988,-0.45805615575040326,-0.787721374004281,-1.216268917710552,-1.1243930630570191,-1.7665907787267052,-0.5598253617744542,-1.389887240838941,-1.572515652345272,-1.428141257491518,-0.8203162226315857,-1.2109130051123267,-0.03959955257413318,-0.49183083406251626,-1.0345079729880955,0.20125231588919285,-0.047910749952557556,-1.279064141669281,-1.4841415668625015,-1.249399241332343,4022.6456,0.17993156398413807,0.008505527680997337,0.48619557299597105,-0.6120841863307036,-0.9864044684566988,-1.15420401994011,0.31984948503191424,-0.11871264486159852,-0.5408123895652209,-0.45784070212612865,-0.8427317405424186,-0.5015545430363929,0.05633113830473922,-1.0759186704872645,-0.07358869978501142,-1.132304574270839,-1.3055794281304045,-0.4763453534920391,-1.6098473242866307,-1.5030744571070935,-0.8610263678582959,0.3137940719123237,0.7132189715636097,0.3755072107315903,-0.6010267641113416,-1.0054348820086325,-1.1155064261256704,0.9692693624712588,2.655483310320136,2.2447028207003124,-0.38321013445407803,-0.8617456505872734,0.23858417537231033,-0.08905880694868257,0.7463497529437984,-0.033502309291474706,-1.4449707238463882,-0.5894323302164406,-0.22235437943923408,-0.8762206551036955,-1.2969178174649825,-2.290966255579387,-0.6779556670461324,-0.5303230462741753,0.06809563257684673,-0.5282660822015288,0.6981004829750628,-0.16033550782085243
2024-06-24,000985.CSI,中证全指,1.5972322421245178,1.6622189424738583,1.530810040674596,0.79938079351579,0.1908204520059658,-0.8135403915068868,0.4578594088341055,-0.3525784304944059,-0.9964062581995068,-0.7214545516351714,-1.4733864143070043,-1.4736690033522475,0.5972249714308488,0.45117488190214156,0.881224756561994,0.6598814333290361,0.598095463840937,-0.8268662602655642,-0.18687162984160996,-0.7299788599506694,-0.7003257308807721,-1.070348309058754,-1.540518864074833,-2.4225924116432473,-0.9258002352428076,-1.1153766841022428,-0.753898573863252,-0.44907593488671516,-0.786915588210886,-1.2098944745770273,-1.3250528891506965,-1.829378037436827,-0.5299131675078588,-1.1704445633909104,-1.3860910519144363,-1.4210534372385148,-0.8450776147402191,-1.198618367170843,0.018642040762567078,-0.7135910953160172,-1.2298003304845277,0.2579372341764362,0.2262556157211039,-1.1274915136836294,-1.3552584223092143,-1.1885169285126576,4045.2449,0.5169874026628967,0.09772362921744956,0.48099161393218187,-0.4394058161466312,-0.9161239725665855,-1.157881335235861,0.3374845108040252,-0.1256055951081697,-0.5578757611549112,-0.7080639273342888,-0.8949912025111435,-0.47660406262575816,-0.31643900673745623,-1.152476417002505,-0.07115178778148527,-1.1486750893838655,-1.1365600828070808,-0.4258866850815172,-1.8102070038341973,-1.5545588554279375,-0.8329029644161909,0.04192339871255284,0.47157299318068197,0.3810232351044165,-0.5575709374821434,-0.9453803353682203,-1.1330104655852768,1.1725929920906717,2.901801458880112,2.139929120340539,-0.01893028508231051,-0.6267034495048027,0.26503055307546053,-0.0865770595476485,0.7711100595516269,-0.032196428347704684,-1.4550618535337674,-0.4937086154427095,-0.16968609982518337,-0.8792003437921316,-1.289335244000368,-2.2964850956835474,-0.5392237812380637,-0.31426353201218216,0.06225076091334362,-0.12882644675512814,0.8268563467106689,-0.1600814988082525
2024-06-21,000985.CSI,中证全指,1.4932258091439716,1.6049834381780308,1.4375024920831956,1.4005806669347285,0.4576100994270774,-0.8228229784479602,1.088458529943079,-0.10649978487733155,-1.0000057006254688,-0.9014876970865647,-1.5949362494233674,-1.4901732582053906,0.8101979146910164,0.5572047682509607,0.8797256097711763,0.6841631865126139,0.5755935744927538,-0.8384645637756363,-0.37110468385227724,-0.8209380261805321,-0.6228324154356095,-1.1266292397223299,-1.5767413155386882,-2.4225682157742248,-0.7615133084451291,-1.0120216805337714,-0.7271988576865409,-0.6547487390923543,-0.8943800132004182,-1.217263327487483,-1.5040621920710744,-1.8595474647983423,-0.4864995396371984,-0.947438774995197,-1.2155077045731042,-1.4131793679997324,-1.158714948046044,-1.4502644504677347,0.02935777662871078,-1.1197868166895493,-1.584150910698502,0.25835579929714403,1.2866176425469236,-1.0306869125751539,-1.2938027450531033,-1.1602396446820495,4119.172,0.8437037009442918,0.15797182174449864,0.47472819449934756,-0.35059033800341566,-0.8987842643537958,-1.1709931131058582,-0.0024594028997403095,-0.42873752221872924,-0.6243941315334748,-0.7600919629068761,-0.8871006277274067,-0.4188119370457351,-0.3721020752823203,-1.174152635983232,-0.06448967023483067,-1.1133711888269997,-1.09848466397189,-0.4000901433151885,-2.073136074725346,-1.6090516736327722,-0.8076962959188456,-0.12571301476619828,0.33238612637820414,0.3996717961789875,-0.5175815378235878,-0.9389659996166916,-1.120235359021062,1.527455652836372,3.2449780124526253,1.9957031539502044,-0.05106164141898433,-0.624057020146237,0.24203004491194452,0.011738138401924392,0.8175341814576005,-0.027564824153909612,-1.364938082327399,-0.3654720387730682,-0.09381346488749476,-1.0188817258127736,-1.3635168333838843,-2.307853802335381,-0.35474665122487736,-0.06266616688370114,0.06035356770235918,0.19284039533403893,0.9382611059986385,-0.1662982670661327
2024-06-20,000985.CSI,中证全指,1.3298121325953467,1.5346649514778503,1.3352558523368585,1.665406516827546,0.47544239440234964,-0.8578094953802923,1.3433565291816143,-0.05897952458963765,-1.0378932600515514,-0.9363437180760931,-1.5943242033075096,-1.512004500237929,0.5255082318189661,0.5255501223175887,0.8067338855787307,0.7506968658317725,0.5788377392836039,-0.8458400626788325,-0.4140987768505674,-0.8098999049430051,-0.47833477095962956,-1.2542257088796425,-1.6508751620238609,-2.4533403225794412,-0.7424275954109124,-0.9673058581462405,-0.7486439575817601,-0.4444594247746323,-0.8064216677462819,-1.048639584975167,-1.556993403679804,-1.840069501246849,-0.4431976174826996,-0.912304686346431,-1.1820668732777222,-1.4241336213016185,-0.9509555597504534,-1.2263468241897422,0.2814441704349747,-0.9255480282464439,-1.398512047461585,0.47829322217552905,0.23233692846202184,-0.9753375397727477,-1.2500801951307001,-1.1460543241750218,4124.0034,1.306338185665593,0.22621334855048733,0.45583288641751035,-0.44681350349120946,-0.9552502437239041,-1.2160584876753902,0.18594112109999317,-0.2801054994134714,-0.3881608131012202,-0.7906894254344474,-0.8839423788679374,-0.33130341915865763,-0.4163734431020515,-1.2204723405223386,-0.06968129957050011,-1.0552041836349813,-1.1686376859937544,-0.3897648657958891,-1.828223847705424,-1.5344074588793606,-0.7738811338818021,0.02205247879021912,0.42416747475145433,0.5107503421262412,-0.4567420128829982,-0.8843369667722877,-1.1957606063449844,1.5610230501756472,3.103382306310596,1.8850188843658757,-0.27688525682278076,-0.7755428893310339,0.20237291682916303,-0.4647849855152131,0.8017064250914552,-0.053865886901260485,-1.320171655625944,-0.30190264118724125,-0.045851411528387453,-1.1742326178207834,-1.4313716638717575,-2.3430751091780335,-0.3450017459127091,0.013990557069312175,-0.09075956103179272,0.14719191117792657,0.9697134469742399,-0.19050314479687475
2024-06-19,000985.CSI,中证全指,1.1002372754335377,1.3676919420778122,1.2471672757671421,1.9424769415752485,0.4656180295831064,-0.882369230069221,1.53386202088083,-0.05245566150720256,-1.0620345303499943,-0.8650110269679774,-1.5253410754359324,-1.4781165287941989,0.1837221562370237,0.47925935012908494,0.7419387454920633,0.8203702025430418,0.5828955043532794,-0.8591176200305485,-0.7540250564388293,-0.9632793949594509,-0.5191846483402077,-1.2158776958046214,-1.5811867877950607,-2.4383761418575634,-0.7556152950164983,-0.9359941582934622,-0.7403879531518521,-0.49503090793120685,-0.849123083035902,-1.070649144990468,-1.4982486878993408,-1.8054916866439519,-0.40686635232921453,-0.9137223606745486,-1.1639634138838582,-1.4217698469140705,-1.039408656611522,-1.3060730910294156,0.2852073006696063,-0.9092101034597616,-1.3629706003549853,0.5547866212556899,0.7634735083368946,-0.9664690107041813,-1.2327060058118373,-1.1476341238573666,4177.5662,1.4574400622744323,0.10241653633707601,0.4202683170260901,-0.5339227428111781,-1.008434464030405,-1.2448250814329938,0.08995413643492643,-0.3664565034681882,-0.43904713456368555,-1.128734888497382,-0.9557190205192377,-0.2839959747885695,-0.41941202970140284,-1.2397259177145274,-0.06396644184575456,-1.0685343788638937,-1.311694104021869,-0.3878498259957205,-1.494151761464288,-1.438286792957554,-0.7513826255406915,0.2552951087867478,0.59556069438973,0.5702209171630381,-0.4412382773354345,-0.8592470625609943,-1.2338232653806966,1.4703206230283832,2.860457114240405,1.760449148604122,-0.4422050154382794,-0.8778057961661528,0.17165325036897797,-0.4999055033380893,0.8653642588762256,-0.027971358834431918,-1.2437229668081686,-0.21843544235305068,0.013455011351330343,-1.1228951509246121,-1.3718895922932486,-2.3568791399555806,-0.3636119397897028,0.06833423573848435,-0.10586341957716833,0.014660823269816076,0.9828262338069883,-0.18722131275962928
2024-06-18,000985.CSI,中证全指,0.9229268284241825,1.2100397692049336,1.1762675210435645,2.0467367261670493,0.350283254520417,-0.91468389407154,1.507997855257445,-0.1291540333500427,-1.091942483795656,-0.8748009545370514,-1.518660191260354,-1.501171262969328,-0.013182068433004221,0.47378121884952096,0.6838251782885183,0.9316447195788278,0.6154375132564498,-0.8691208323627981,-0.9623838950350215,-0.9801735113413306,-0.5954266438694433,-1.286670541580662,-1.5919142206941739,-2.4431815783253823,-0.8622078453720988,-0.9555928907474377,-0.7288632520379936,-0.5747091730907494,-0.8944044598335472,-1.0275115802498402,-1.53290220802133,-1.7890111729276077,-0.37023348176055165,-1.005476598223515,-1.2106473941014735,-1.4209729359566994,-0.9968689635854159,-1.2727201932313958,0.4094800108432176,-0.5371776058747953,-1.013697207204404,0.7291977159191206,1.1630725848315333,-0.9825010870082898,-1.215016590358283,-1.145952564635754,4207.6451,1.3679377343514612,-0.1513028615837056,0.36657102145590204,-0.6726558761913368,-1.102893984383007,-1.2710860108535207,0.1176438679407331,-0.3515952709186022,-0.3795752807200678,-1.2617363326201843,-0.9486034345042014,-0.18828103178197209,-0.46239044787646755,-1.2725103629056567,-0.07303069264726939,-1.0800098249756878,-1.3931359014987537,-0.38505508250197706,-1.2194600105349211,-1.3624535323796656,-0.7260197541713681,0.5561019905416604,0.8418991549162832,0.5987156131807971,-0.5628284383809714,-0.9232601213917118,-1.3394927749673706,1.4431541809466923,2.61327944259926,1.6346616925806503,-0.6440684404268886,-1.015556806974589,0.1391538531948493,-0.7706729245141786,0.8630858134370489,-0.008943883222774694,-1.3219493546378527,-0.20078056244099662,0.058058226885415815,-1.2115972955743182,-1.388856182911093,-2.37425208015724,-0.43369059962249057,0.07659186580622362,-0.0798527733624064,-0.3583661381433366,0.9474765818193313,-0.18892355343855208
2024-06-17,000985.CSI,中证全指,0.7321572061811736,1.0209248168006062,1.1123425815687802,1.9177907847333655,0.11946526815271168,-0.9681164295184088,1.1894215917205508,-0.3062070419169536,-1.137369808224625,-0.9263763940290131,-1.5499570841395869,-1.5121945654585764,-0.44582369050158377,0.3977644883333,0.6349330495250828,1.0233834438505194,0.6359412995988114,-0.8832424601305715,-0.868882152472646,-0.8319583340242295,-0.3032199349731083,-1.3765925593010993,-1.607072060912634,-2.404951932157399,-1.0333619402949668,-1.0157835981415275,-0.7201697637638735,-0.6007492250244728,-0.9169241918322292,-0.9452629737899825,-1.4612215346271475,-1.7498330301277831,-0.3266243464491465,-1.1943862384821555,-1.3440546333897814,-1.4241663048570228,-0.8974461887151387,-1.1923402521499014,0.5622968224172086,-0.17617572950113417,-0.6849535625189512,0.859539170399765,-0.5047101570232241,-1.164515648640439,-1.342478498404295,-1.1288244006673414,4182.1522,1.409297952958176,-0.34574582892682376,0.3077802274807895,-0.8406146167288292,-1.229701606502624,-1.303329823408438,0.0975959442608291,-0.3803210091799961,-0.311476499302468,-1.4418892211845133,-0.929057313393695,-0.10219491098067729,-0.4993757945747831,-1.2871152373660275,-0.08746249139029204,-1.218224336377053,-1.551500747149841,-0.37536086501764576,-0.8988543083416971,-1.2814655520201597,-0.7011375299753929,0.9090899364195144,1.1482517618384562,0.6019119424847907,-0.7551822658300431,-1.062747569140541,-1.3836983445600852,1.2944905607657944,2.2255876588230485,1.5308482928249187,-0.8716332516776747,-1.1670042132198133,0.12264125774336995,-0.8283330391576866,0.9059874883629192,0.04370238196926872,-1.3140574937473959,-0.14376982557580867,0.11505503344056038,-1.2832202494726712,-1.3870575017705575,-2.361430888511911,-0.7002976224146318,-0.0727560565243546,-0.05031332237555475,-0.870488220859431,0.8846356424485547,-0.2028667122275321
2024-06-14,000985.CSI,中证全指,0.5743561845256029,0.8426523645169874,1.049187475596983,1.3781137057899195,-0.1718479461629304,-1.0134946900944923,0.5626608740876314,-0.5390003356797384,-1.167015165254847,-0.9517019806193492,-1.5446884273979316,-1.4864313286481732,-0.7146570253904736,0.36582308644341066,0.6316761348957385,1.1238323854444063,0.6590527031654922,-0.8988370845306393,-0.6607855729627352,-0.5762411547883649,0.017224239806155825,-1.4547092512784738,-1.5869301823464967,-2.3075835254670842,-1.1955445166542193,-1.0710948320108415,-0.6692362422365808,-0.4941331080263812,-0.8881055211464386,-0.9582900543521518,-1.2296195654190085,-1.6920269512595658,-0.288278124003148,-1.3719825701336046,-1.452552889362579,-1.4134490018670234,-0.6415587814454846,-0.9826370000442901,0.587848169132083,0.1976194288157741,-0.35046272368173875,0.8659901623861952,0.20582278911052537,-1.2924446943534573,-1.4039157505588695,-1.0867216773225299,4188.7824,1.5092909548581996,-0.5229888847225234,0.24646606468837468,-0.9774406612687027,-1.3218440695992721,-1.29137644741472,0.27887084586029537,-0.23983541647934736,-0.3563281754811145,-1.5812797992037035,-0.9054292226174461,-0.06379279750135847,-0.5927244207265352,-1.3545437494915704,-0.09544153173331726,-1.4169763954659413,-1.6038931359736235,-0.3538642815262366,-0.5258495484999948,-1.1995932096601558,-0.6822773716428066,1.2133267105884187,1.4025818687003582,0.5495809157581091,-0.832451645030686,-1.095709444459795,-1.2600947723585727,0.5472941667063487,1.4295473441803452,1.4136743304021833,-1.093250857542369,-1.2918013857339932,0.12198871639787764,-0.9279193494813777,0.9402519858333607,0.10398339070361798,-1.041687070995161,-0.033346862513264186,0.16696500129303946,-1.276605488633233,-1.3295528178929954,-2.3034929797954184,-1.0183591264701541,-0.22760048342655093,0.032759158925640346,-1.3678563925904208,0.8248560856162656,-0.18962654777584012
